date,gross_value,net_value,benchmark_value
2009-10-15,46890.190733854695,34237.578307539865,278016.1
2009-10-16,47341.53772669181,34567.136105648286,280692.2
2009-10-19,49560.72944858515,36187.51233292838,293849.94
2009-10-20,51096.7361335609,37309.05072581431,302957.06
2009-10-21,51026.935503487235,37220.7756947702,303370.9
2009-10-22,51340.26050006007,37449.325563617494,301508.1
2009-10-23,51707.78394591543,37717.40961776997,299349.72
2009-10-26,53012.72835752819,38669.280286849506,291795.06
2009-10-27,54347.65802133822,39643.02321486783,284447.28
2009-10-28,53231.879528355275,38829.13657631928,290287.1
2009-10-29,55360.07291246161,40381.51293996554,278681.5
2009-10-30,55122.19063366851,40207.993545681835,279879.0
2009-11-02,55285.24489371564,40326.93084770492,279051.1
2009-11-03,55888.59869434517,40726.710622388935,282096.5
2009-11-04,54945.440869474805,39998.693181597926,286857.06
2009-11-05,54857.66162269652,39934.79242652096,287315.3
2009-11-06,52847.83877656517,38471.699472862725,297841.72
2009-11-09,52449.10685632677,38181.43415717962,300088.9
2009-11-10,52379.34002518641,38130.64592017803,300488.06
2009-11-11,52704.05901477797,38367.03196111937,298625.22
2009-11-12,52062.173122653076,37899.75758038065,302262.2
2009-11-13,51507.04551988938,37495.640727222104,305485.16
2009-11-16,51414.82955952676,37428.5101728645,306032.1
2009-11-17,51673.12799435785,37616.54396931067,304494.62
2009-11-18,50305.77669187001,36583.53518980368,296437.22
2009-11-19,50157.739437907054,36475.87904281826,295564.88
2009-11-20,48662.44220036649,35351.98810518592,304376.2
2009-11-23,48322.083951061264,35069.374774721524,302247.3
2009-11-24,48263.005365778285,35026.49895317071,301877.78
2009-11-25,47412.09093045026,34408.95445190374,296555.44
2009-11-27,47572.82484971568,34491.196883171,295550.1
2009-11-30,48272.45751657462,34998.443785888274,291203.56
2009-12-01,48091.09551242485,34831.954462340305,290109.5
2009-12-02,48029.808173522666,34752.73263122799,290479.2
2009-12-03,48802.290465904276,35311.67449650689,285807.28
2009-12-04,49905.46024550943,36109.89055972663,279346.62
2009-12-07,49662.4700223365,35934.071113864535,280706.75
2009-12-08,47588.29731776825,34433.270420003166,292430.62
2009-12-09,47917.911753761124,34671.76819463654,290405.12
2009-12-10,48347.24509778395,34982.419173307775,287803.2
2009-12-11,48920.93924978071,35362.54229451915,291218.28
2009-12-14,49618.808880941455,35831.63540508892,287063.97
2009-12-15,49838.55235341061,35954.488916823415,288335.28
2009-12-16,50648.59868116158,36502.91740730593,283648.84
2009-12-17,49706.16851291692,35823.699196153655,288926.78
2009-12-18,48993.999355332315,35310.43224274807,293066.38
2009-12-21,49520.42564670349,35654.52214803339,296215.28
2009-12-22,49950.47010857676,35964.15255993436,298787.66
2009-12-23,48235.18521115453,34693.18966560979,309047.94
2009-12-24,48828.20286420809,35085.024824957014,312847.47
2009-12-28,49407.3728787826,35466.09671657086,309136.7
2009-12-29,48807.191470211284,35035.2684688091,312891.97
2009-12-30,49017.05528691564,35185.915021881374,311546.56
2009-12-31,48254.10151126882,34638.24387847227,316395.8
2010-01-04,48170.6958356819,34578.37277857926,316942.66
2010-01-05,48936.91473978915,35128.38772929935,311901.28
2010-01-06,49027.38186135253,35193.327747278214,311324.7
2010-01-07,48701.43198927577,34959.35113580789,313394.47
2010-01-08,49131.04443714979,35267.73985876883,310629.9
2010-01-11,49689.923188490844,35668.91981821594,307096.44
2010-01-12,48989.010421429426,35165.783574816225,311428.25
2010-01-13,49272.74201112498,35369.45463472823,309624.53
2010-01-14,50096.18048731678,35960.54351347542,304450.12
2010-01-15,52312.35235790593,37515.41772443667,317918.5
2010-01-19,51507.13301390944,36937.96060985023,313024.94
2010-01-20,52397.49638806271,37539.54017717279,307613.9
2010-01-21,54996.34123225141,39401.450519608275,292356.66
2010-01-22,53516.79690817966,38341.44923279006,300221.8
2010-01-25,54273.15233089632,38844.98929959404,304464.88
2010-01-26,53761.898780121184,38440.22418484904,307332.94
2010-01-27,55983.424946923056,40028.63467298358,294633.47
2010-01-28,58014.43846331434,41480.826962765714,283944.5
2010-01-29,58820.95092724252,42016.00954659635,287891.88
2010-02-01,58479.607843652426,41730.17098687497,289562.53
2010-02-02,59485.80504478735,42406.448046068814,294544.75
2010-02-03,61629.59659947753,43892.31519400289,283929.72
2010-02-04,60535.309737497286,43112.96912476218,288971.12
2010-02-05,60950.3388375257,43408.55094061468,286989.94
2010-02-08,60300.377071908675,42945.65116105074,290050.34
2010-02-09,60629.251177846534,43179.873786436096,288468.44
2010-02-10,59526.18295157235,42394.27366994066,293716.75
2010-02-11,60038.557024458525,42716.78985399301,296244.9
2010-02-12,59133.70212212256,42030.27849899491,300709.7
2010-02-16,59380.808118145986,42205.913263248076,299453.12
2010-02-17,59492.21567164672,42242.89215209408,300014.94
2010-02-18,59861.62087436845,42462.948183638546,298152.03
2010-02-19,59490.58493532441,42157.29022630271,296304.03
2010-02-22,58493.234015096765,41450.52944647147,291336.53
2010-02-23,59561.83887849078,42207.78347939644,296658.9
2010-02-24,59164.11345292657,41883.73233844933,298639.88
2010-02-25,59931.499584752615,42385.10013934331,302513.38
2010-02-26,61211.44288321231,43290.30900703028,308974.06
2010-03-01,61170.43886744642,43261.309910955686,308767.1
2010-03-02,61029.85434196485,43118.62360364162,309476.72
2010-03-03,61432.1725994939,43359.749628862905,311516.84
2010-03-04,63834.56638783478,45055.39522895445,323699.2
2010-03-05,63796.68274396976,44983.60098918348,323891.28
2010-03-08,64944.01351813658,45747.610387953515,329716.2
2010-03-09,64414.026050351946,45328.53105885466,332406.9
2010-03-10,64224.95927598976,45195.48365164595,333382.6
2010-03-11,63911.62892906511,44974.99123356369,335009.03
2010-03-12,63133.182337372295,44382.21877223216,330928.62
2010-03-15,63305.23237323776,44503.16883444741,331830.47
2010-03-16,63398.320095174466,44524.10573194648,331342.53
2010-03-17,63248.39366150686,44418.813661516084,332126.12
2010-03-18,63924.07295788125,44893.337535137616,328578.03
2010-03-19,64643.11283683437,45353.41984282359,332274.0
2010-03-22,63604.79415805746,44579.58505965165,337611.12
2010-03-23,63323.48185790734,44382.41775836764,339104.3
2010-03-24,62572.52787806094,43811.70368175262,335082.88
2010-03-25,63745.86631916374,44633.24562425146,341366.25
2010-03-26,64157.2186028867,44921.26410415695,343569.1
2010-03-29,63201.98781101378,44207.51436499456,348684.47
2010-03-30,62974.202095220724,44003.97894573561,347427.75
2010-03-31,62714.265482752395,43778.34114148174,348861.78
2010-04-01,62044.54147347171,43310.83337553344,352587.28
2010-04-05,61771.33573842766,43120.11928873834,354139.84
2010-04-06,62044.66164128873,43267.79714063124,355706.84
2010-04-07,61877.04731107653,43150.90871468714,354745.9
2010-04-08,62351.53256515832,43481.798289660175,357466.16
2010-04-09,62222.60130213987,43348.40429609383,358205.3
2010-04-12,62258.53361046001,43330.088728673036,358412.16
2010-04-13,63095.7743651685,43912.783406574745,363232.03
2010-04-14,63925.28670942782,44490.09934053448,368007.38
2010-04-15,63534.91929280057,44218.415222417054,365760.1
2010-04-16,63450.1808461303,44159.43978242474,365272.25
2010-04-19,64087.071990023025,44558.537646902725,361605.78
2010-04-20,67920.3913063978,47179.21404303273,383234.97
2010-04-21,69819.99011772264,48498.7232094492,393953.3
2010-04-22,68677.56212872264,47656.665238640046,400399.34
2010-04-23,68340.28697914047,47374.966938859645,398433.0
2010-04-26,70231.9835669095,48638.95701390937,387404.12
2010-04-27,70349.94534435126,48720.65110157255,386753.44
2010-04-28,68456.71106873415,47409.497181773724,397161.6
2010-04-29,70380.68196273485,48741.93765770247,385999.4
2010-04-30,68962.7640858159,47759.96273456775,393775.9
2010-05-03,70948.64104525898,49135.276077003015,382436.6
2010-05-04,71686.4432168059,49646.23883619166,378459.6
2010-05-05,74414.00766958435,51535.20570617859,364059.75
2010-05-06,77553.74952471479,53709.62484359298,348699.03
2010-05-07,83515.147493722,57784.46413380474,375502.8
2010-05-10,82683.2490112446,57151.0857868092,379243.2
2010-05-11,80887.88419081623,55910.12041476671,387477.97
2010-05-12,82039.08518109785,56705.83644359011,381963.38
2010-05-13,80597.46254078737,55652.67364429318,375251.38
2010-05-14,80724.50402464034,55740.39598712225,375842.88
2010-05-17,81315.13575535962,56092.48772278629,373092.97
2010-05-18,82610.49289147902,56986.04589715868,367149.56
2010-05-19,86129.92225953142,59413.80484738192,351508.0
2010-05-20,84478.00475097315,58274.285596665395,358249.7
2010-05-21,82930.15356408944,57206.55296742666,364813.75
2010-05-24,83447.68448936359,57563.55411859535,362537.12
2010-05-25,83825.44658186386,57824.14048223934,360895.94
2010-05-26,86998.41960188438,59955.08413408661,374556.62
2010-05-27,88210.60748698842,60790.46513261868,379775.5
2010-05-28,89566.98987440523,61725.217976724445,385615.2
2010-06-01,90638.37696931127,62463.56591119513,390227.84
2010-06-02,90923.38323283488,62597.51481560807,389000.8
2010-06-03,93397.6057053614,64300.92896908799,378415.25
2010-06-04,95229.33375697777,65562.00857009224,370993.72
2010-06-07,94618.30918561609,65075.77788094119,368613.28
2010-06-08,96944.57497736954,66610.64145157688,359550.66
2010-06-09,94030.62683758876,64608.46696380655,370358.0
2010-06-10,92904.56825137345,63834.75183062486,374793.2
2010-06-11,93186.72635404883,63964.78798094998,375931.47
2010-06-14,95169.35646505286,65325.695479869864,383929.72
2010-06-15,92398.82391571076,63358.63405392038,395106.56
2010-06-16,93996.17910135826,64390.595017807405,401937.0
2010-06-17,94756.78717997114,64911.637545551246,405189.47
2010-06-18,96105.18039552697,65770.42134219978,399423.6
2010-06-21,94796.11565690607,64874.55143103609,404864.22
2010-06-22,95793.04475531288,65556.80858492377,400606.44
2010-06-23,95096.59475482522,65014.630122986426,397693.9
2010-06-24,95909.74427384847,65505.54092163701,394293.3
2010-06-25,95334.32403340876,65112.533783596504,396658.9
2010-06-28,99644.40836826121,68056.28478522824,378725.88
2010-06-29,101449.27926170007,69288.9962793894,371865.97
2010-06-30,102679.43325251667,70129.18100926698,367356.8
2010-07-01,102043.11762418141,69624.45365737761,365080.25
2010-07-02,101344.83422306828,69078.38746583083,367578.5
2010-07-06,105437.25501923349,71798.77369782931,382421.75
2010-07-07,105200.87475066638,71637.80769576119,381564.4
2010-07-08,104577.18503581185,71141.4608354034,383826.53
2010-07-09,105515.78544491497,71779.96916990711,380381.6
2010-07-12,107767.24618864134,73311.58628378721,372265.12
2010-07-13,108165.2718736467,73509.04244356198,373640.03
2010-07-14,107617.45021468308,73136.74323067506,371747.7
2010-07-15,106954.05817580363,72685.90246914416,369456.1
2010-07-16,108802.93842407642,73869.71427882528,363069.44
2010-07-19,111598.55512788499,75693.8760895641,372398.28
2010-07-20,110557.378255391,74911.9838842617,375872.62
2010-07-21,112635.95537074962,76245.4838745493,382939.38
2010-07-22,113035.97957054003,76516.26808882756,384299.38
2010-07-23,113322.95976401724,76634.01433346889,383323.7
2010-07-26,115420.86820516302,77976.07910607022,390420.0
2010-07-27,114057.2399434251,77054.83854652473,385807.4
2010-07-28,112811.62002506318,76213.3221136589,381594.0
2010-07-29,112435.71245495525,75959.36631797727,380322.47
2010-07-30,114446.21003155854,77317.61912367542,387123.1
2010-08-02,114481.1896628568,77341.25067782702,387241.44
2010-08-03,114940.09128576965,77651.27563091046,388793.72
2010-08-04,114380.63279042947,77273.31642329416,386901.3
2010-08-05,113677.02680778684,76797.97399505558,384521.3
2010-08-06,114402.50810661039,77288.09495867965,386975.34
2010-08-09,113379.77993314297,76597.15982538513,383515.88
2010-08-10,109350.01382173393,73874.72872632556,369884.9
2010-08-11,110049.28649019358,74347.14365233011,372250.28
2010-08-12,111224.96793283035,75067.06387644379,368273.44
2010-08-13,110573.06009522831,74552.01639992853,366114.94
2010-08-16,112506.47847256505,75855.59105410735,372516.6
2010-08-17,112997.57485034714,76186.70448425775,374142.66
2010-08-18,111573.23049459886,75226.36438263227,369426.56
2010-08-19,111680.3505023209,75223.36187246491,369071.88
2010-08-20,109962.43849501932,73991.02254516921,363394.66
2010-08-23,107336.41776921877,72224.03773302727,354716.4
2010-08-24,106012.24046018293,71260.80732559548,359092.44
2010-08-25,104873.09903889109,70423.82232465873,355233.84
2010-08-26,105457.91955067351,70816.53786554601,357214.78
2010-08-27,105842.03707354127,71074.47840921389,358515.88
2010-08-30,106103.9199168892,71250.33657492872,359402.97
2010-08-31,109259.51671783286,73369.36605412343,370091.8
2010-09-01,110062.62037239116,73908.66192308527,372812.16
2010-09-02,112943.2552262782,75843.05042682472,382569.62
2010-09-03,112524.27602713146,75561.6997568355,381150.44
2010-09-07,114754.61103628384,77059.40238838228,388705.2
2010-09-08,114820.02096796138,77103.32611571504,388926.72
2010-09-09,114968.42796423435,77202.98358777456,389429.4
2010-09-10,116552.79030189214,78266.90610734955,394796.06
2010-09-13,116997.98347857347,78565.85984727032,396304.06
2010-09-14,117940.75610412474,79198.94547630996,399497.5
2010-09-15,120712.24229364633,81060.03905297384,408885.28
2010-09-16,120188.55998784104,80708.37871303363,407111.47
2010-09-17,116757.97324515486,78323.98108082892,418731.78
2010-09-20,116535.39116375722,78174.66781126987,419530.06
2010-09-21,114900.9382475333,77078.2385419896,425414.1
2010-09-22,114433.74292730677,76764.83298684485,427143.88
2010-09-23,113087.0511282223,75861.44060976301,432170.62
2010-09-24,113535.84057372772,76162.49907336991,430455.53
2010-09-27,115212.61460630823,77287.3183379944,424098.3
2010-09-28,115417.45507438295,77347.44279977001,424852.3
2010-09-29,116871.3570655769,78244.433259568,419500.5
2010-09-30,117377.9353166602,78583.58332296116,417682.16
2010-10-01,118989.99270694795,79662.84277584995,411945.78
2010-10-04,114591.48845502651,76718.07956763047,427173.53
2010-10-05,114492.31026734441,76651.68056892164,427543.22
2010-10-06,114480.4652554022,76643.75042872613,427587.47
2010-10-07,112560.72299795972,75358.49843277516,434757.75
2010-10-08,113054.54493295237,75613.74974674461,436665.1
2010-10-11,114271.72696504518,76427.83199019163,441366.34
2010-10-12,113659.31662419694,75941.80857508995,443731.75
2010-10-13,112837.56583967313,75392.7533579002,446939.9
2010-10-14,108198.0630086985,72292.85581902607,465316.53
2010-10-15,109318.78209104233,72969.3747328503,470136.25
2010-10-18,112244.32423001243,74849.18032095475,457554.7
2010-10-19,111867.08686943512,74597.62277076814,459092.47
2010-10-20,112230.93870741337,74840.25429817737,457599.25
2010-10-21,112974.24002305519,75335.9185073829,454568.56
2010-10-22,112470.89757403708,75000.26884324002,456593.84
2010-10-25,112758.57491965411,75192.10405329677,455425.97
2010-10-26,112839.10289609178,75245.80345476417,455100.72
2010-10-27,113788.44412444449,75878.86364087636,451271.88
2010-10-28,115376.55132694881,76937.87952595278,444973.62
2010-10-29,116603.23739170471,77678.94689602828,449704.6
2010-11-01,118588.88526718007,79001.74924117343,457362.66
2010-11-02,117270.17941238631,78044.24973871898,462448.5
2010-11-03,119320.83440831293,79330.93291953405,470535.12
2010-11-04,118893.46795872433,79046.79663007135,468849.84
2010-11-05,119452.14085386248,79418.23253385078,471052.97
2010-11-08,118499.8349925114,78785.0881816482,467297.6
2010-11-09,119230.95799974828,79271.17823063796,470180.75
2010-11-10,118713.5719300095,78927.192037485,468140.47
2010-11-11,115481.85089958496,76778.56941386218,455396.3
2010-11-12,115110.73476418143,76531.8313702586,453932.84
2010-11-15,117154.0273464939,77813.79076622691,445875.25
2010-11-16,117577.4163874965,78095.00607734763,444263.88
2010-11-17,120680.22563209762,80077.79924400737,455987.78
2010-11-18,120015.0550466796,79636.4229015028,453474.47
2010-11-19,122609.21024606688,81357.78394616662,463276.44
2010-11-22,120797.57562987352,80155.66725853887,456431.2
2010-11-23,118422.51621982006,78499.53234832914,465405.28
2010-11-24,118347.31185562468,78449.68112401525,465700.8
2010-11-26,119049.88686258506,78836.95207817684,468465.47
2010-11-29,121198.89122186966,80181.22402736347,460009.1
2010-11-30,123243.84108160196,81453.9147741511,467770.66
2010-12-01,123925.48273427793,81904.42313705433,470357.84
2010-12-02,124202.01493201703,82005.28346604829,469308.28
2010-12-03,123141.69781371744,81305.2013788321,473314.8
2010-12-06,122395.5361303644,80731.23750047156,470446.8
2010-12-07,123472.45053146534,81441.56268904998,474586.1
2010-12-08,122991.70396679037,81124.46562556743,472738.28
2010-12-09,122683.97915800869,80840.36803356836,473921.06
2010-12-10,123108.75277591014,81039.42448529704,475561.9
2010-12-13,122580.63312935703,80691.77648098377,473521.8
2010-12-14,122607.419777424,80709.40946397069,473625.28
2010-12-15,122948.02070176402,80933.61856580376,474940.97
2010-12-16,122703.0915799653,80772.38782775552,473994.8
2010-12-17,123315.40826724237,81175.46064606277,476360.2
2010-12-20,124077.06750850323,81676.84194653004,479302.4
2010-12-21,124444.45507844289,81918.68402972582,480721.56
2010-12-22,123847.45023632696,81525.69061756709,478415.4
2010-12-23,124260.73690951688,81797.74693677716,480011.9
2010-12-27,124563.10079436777,81996.78554825635,481179.9
2010-12-28,124494.20343989028,81951.43213650034,480913.75
2010-12-29,123870.3997732559,81540.79772590008,478504.0
2010-12-30,123449.37797917805,81263.64956934341,476877.6
2010-12-31,126132.23305638856,83029.70621870572,487241.3
2011-01-03,126790.52192890292,83463.04138107834,489784.25
2011-01-04,127827.70971307997,84145.79625607806,493790.88
2011-01-05,127724.32714213482,84077.74208558007,493391.5
2011-01-06,128639.00771368675,84679.85351498736,496924.88
2011-01-07,131061.60962566447,86274.59199033378,506283.25
2011-01-10,130751.64463625102,86070.54976111568,505085.84
2011-01-11,131815.58255351643,86770.91358220171,509195.8
2011-01-12,131333.34981830072,86366.70087468805,511058.66
2011-01-13,132397.16184385313,86979.91227126458,515198.28
2011-01-14,129422.33852775005,85025.56621540031,503622.34
2011-01-18,130110.01385621593,85392.31725004301,500946.38
2011-01-19,132475.39665769655,86944.73825604677,491839.22
2011-01-20,130102.09977567851,85300.17843289969,483027.94
2011-01-21,125829.37203563462,82413.50579968434,498891.22
2011-01-24,124356.44865568858,81448.79638762993,504731.12
2011-01-25,125248.85678336029,81951.84134827011,508353.2
2011-01-26,125015.74364410626,81799.31260273923,507407.03
2011-01-27,127605.59847476037,83412.08661916837,496895.47
2011-01-28,126383.06965690458,82612.9549128147,501655.97
2011-01-31,124256.35461429255,81222.78283988853,510097.6
2011-02-01,124000.69665004067,80974.4438449549,509048.1
2011-02-02,124317.644180023,81100.44122192789,507746.94
2011-02-03,123209.95262658065,80377.82236670016,512271.06
2011-02-04,125122.97913579422,81545.43548712994,520224.84
2011-02-07,126303.51443118742,82314.81666263958,525133.25
2011-02-08,125250.95944617665,81546.52829244047,529509.44
2011-02-09,126516.89835071527,82370.7369304575,524157.56
2011-02-10,127341.19771547226,82825.03874092163,527572.7
2011-02-11,126509.73151723693,82201.41291409264,531017.44
2011-02-14,126256.1379281095,82036.63704205319,532081.9
2011-02-15,125123.02199881928,81300.37960741916,536857.25
2011-02-16,126787.293568937,82381.76261958525,529716.44
2011-02-17,129526.15258046107,84161.37338801929,518273.53
2011-02-18,125110.81192895897,81208.28457562985,500606.4
2011-02-22,126592.45098683696,82170.00294669156,506534.88
2011-02-23,126688.4836903128,82232.33689682899,506919.16
2011-02-24,128639.40822061866,83498.66417901956,514725.34
2011-02-25,130505.26039974208,84709.77177557447,522191.2
2011-02-28,129064.2877034237,83774.44956813181,516425.4
2011-03-01,130102.53693941914,84448.36765816085,520579.8
2011-03-02,132851.53487438426,86232.7170933418,531579.4
2011-03-03,133014.0707627494,86338.21765298651,532229.75
2011-03-04,131299.68825149906,85225.4276334944,525370.0
2011-03-07,131151.91125306615,85044.28150678267,525961.25
2011-03-08,129939.0299068381,84172.75518580402,521097.22
2011-03-09,132077.20136566611,85473.66113159238,512522.5
2011-03-10,134104.03017152686,86699.84820170434,520387.6
2011-03-11,134702.1935288652,87086.56791635217,522708.75
2011-03-14,131604.76291062898,85084.04223481298,510689.25
2011-03-15,137479.57611389738,88797.0947011175,487892.2
2011-03-16,139408.44250581865,89954.13889070533,494737.44
2011-03-17,137754.4976278998,88886.92097626896,488867.84
2011-03-18,141349.73303478342,91206.76832067991,501626.72
2011-03-21,140558.28935000877,90604.87773820343,504435.4
2011-03-22,139730.3186004668,89980.5569986689,501464.0
2011-03-23,142111.42126183872,91513.88881875784,510009.28
2011-03-24,144817.94558342695,93256.77875435796,519722.47
2011-03-25,144364.76247577535,92964.94754079383,518096.12
2011-03-28,144578.99615423538,93102.90518598337,518864.9
2011-03-29,143619.16002765932,92484.81034327635,515420.25
2011-03-30,143569.71543235763,92452.97006501476,515242.8
2011-03-31,145196.9158900082,93408.36701753199,509403.12
2011-04-01,146617.049902309,94321.97043825175,504420.8
2011-04-04,147605.3636698306,94957.7744052938,501020.62
2011-04-05,147235.12391502663,94624.6332597802,499763.9
2011-04-06,147217.6703683488,94518.79163284691,499823.16
2011-04-07,148532.8346847746,95363.17221349447,495358.0
2011-04-08,150421.26363899803,96575.60834559111,489060.06
2011-04-11,151148.86457144344,96946.17748117198,491425.66
2011-04-12,149452.73067828154,95761.33892749248,496940.28
2011-04-13,147803.1425977395,94608.60952545491,491455.28
2011-04-14,145597.7292011932,93196.92712676655,484122.12
2011-04-15,147549.6275604619,94446.33486235181,490612.38
2011-04-18,150221.86558649087,96156.83113137711,499497.7
2011-04-19,152244.87670836688,97451.75805871666,506224.34
2011-04-20,155930.89169639206,99811.17171243137,518480.6
2011-04-21,156957.92884104504,100468.57692370661,521895.5
2011-04-25,155806.35603708855,99731.45659030364,518066.47
2011-04-26,155926.3772805471,99708.55058381917,517667.38
2011-04-27,154412.35337507023,98640.68557505806,512640.9
2011-04-28,155917.5187903024,99602.20546137007,517638.03
2011-04-29,154203.02348480618,98506.96282920467,511945.97
2011-05-02,153348.00109720966,97862.25607956386,514784.56
2011-05-03,152744.68305080276,97477.23596366767,516809.9
2011-05-04,151512.52715587267,96593.43249679895,512640.9
2011-05-05,151551.92688632576,96521.95748371836,512507.6
2011-05-06,151140.95745053492,96260.21502208499,513897.38
2011-05-09,150336.5425522403,95747.89094803543,516632.5
2011-05-10,151291.57854957937,96356.14414431268,513350.53
2011-05-11,151003.97122730195,96076.6136763362,512374.62
2011-05-12,148359.2151513574,94393.88172093498,503400.66
2011-05-13,151496.33861551556,96295.4896441414,492756.03
2011-05-16,152787.20927593432,97019.7091811195,496954.72
2011-05-17,154482.6525069821,98096.31376071018,502469.3
2011-05-18,154182.6915802884,97807.74258971869,503444.97
2011-05-19,156586.92701334448,99332.89977792992,495594.56
2011-05-20,156203.9380306531,98990.6129677627,494382.38
2011-05-23,155171.6221680938,98336.40679793467,491115.1
2011-05-24,157315.67648198965,99695.15135613573,497900.97
2011-05-25,156484.2068771493,99168.22683115312,495269.34
2011-05-26,155358.41856720415,98355.61644480651,498832.47
2011-05-27,160156.1904477542,101294.67466936918,514237.4
2011-05-31,161224.43649407677,101869.01816657797,510807.4
2011-06-01,160949.1100572943,101695.05425390914,511679.7
2011-06-02,159712.1008644587,100811.75986721269,507747.06
2011-06-03,162223.2410329891,102296.00307996549,499763.8
2011-06-06,159343.83310212253,100377.98745071616,490893.2
2011-06-07,159439.81642729274,100438.45174871781,491188.88
2011-06-08,159079.89424508557,100211.720261308,490080.06
2011-06-09,161762.50911462764,101801.41066319172,481815.7
2011-06-10,162110.00685667925,101918.29874082068,482850.7
2011-06-13,165008.64945565024,103740.67064785527,491484.4
2011-06-14,162184.44824782235,101965.09992285943,483072.44
2011-06-15,162973.6643245358,102359.31369207113,480721.72
2011-06-16,160517.7096825347,100714.43625033667,473477.4
2011-06-17,158041.71842487692,99160.91256644561,466174.03
2011-06-20,163043.8087670384,102299.39934077357,480928.66
2011-06-21,164391.97396462114,103042.98603160569,476951.97
2011-06-22,168784.39989276748,105693.17164088406,489695.75
2011-06-23,166297.74150285302,104136.02055236846,482481.16
2011-06-24,169197.11835653128,105951.61687313102,490893.12
2011-06-27,170837.95274069847,106979.11106282052,495653.72
2011-06-28,170216.2232723555,106589.78266841015,493849.9
2011-06-29,171046.83395929215,107109.91295270728,496259.75
2011-06-30,174914.50225664017,109531.85555795589,507481.06
2011-07-01,178058.50649360855,111500.63809750741,516602.75
2011-07-05,179245.8322913334,112244.14418819062,520047.56
2011-07-06,182017.87571370357,113980.00402726754,528090.1
2011-07-07,183296.9347704511,114780.95369151098,531801.06
2011-07-08,180387.25903550073,112958.90818808287,523359.22
2011-07-11,180514.67351165586,112925.7365120463,522989.56
2011-07-12,182693.68907397144,114175.95169066772,529302.6
2011-07-13,182821.2999179218,114141.52720509465,528932.9
2011-07-14,179167.63707150824,111860.42179030227,539503.5
2011-07-15,183527.5014267157,114470.57229466693,552631.75
2011-07-18,185024.97759539066,115404.58465081672,557140.94
2011-07-19,189959.27626134944,118482.22689938541,571998.94
2011-07-20,190150.84806770185,118601.71490057438,572575.8
2011-07-21,187200.08891186587,116642.65283697151,581461.0
2011-07-22,184725.0179720588,115100.45890930349,589148.8
2011-07-25,182449.05440343264,113682.32695248675,596407.6
2011-07-26,187342.5406335207,116731.41319393288,580411.3
2011-07-27,187710.03900863277,116960.39804984568,579272.8
2011-07-28,187068.10931679024,116443.45716767019,577291.75
2011-07-29,190071.92388914834,118313.22831558766,586561.56
2011-08-01,186315.96644731273,115975.27412821018,574970.75
2011-08-02,184562.49609867815,114767.82393523175,580381.94
2011-08-03,191708.62197437513,119211.55076845846,557909.94
2011-08-04,193613.75954703102,120396.23616301481,552365.56
2011-08-05,204190.4133202336,126973.19282390551,522191.2
2011-08-08,192165.90383471834,119495.90563548726,552942.3
2011-08-09,197468.29428208678,122793.12921104008,537685.1
2011-08-10,192033.27220726517,119413.4303569797,552484.06
2011-08-11,193723.8746501807,120345.29639896617,557348.0
2011-08-12,190424.79157239667,118175.49214167417,566839.5
2011-08-15,188969.48311827995,117154.16852809793,562507.5
2011-08-16,188989.27462976545,117049.2843728743,562448.6
2011-08-17,181840.79694198704,112504.87168732914,541174.1
2011-08-18,186818.37707662562,115471.99484069699,526360.44
2011-08-19,186603.26560409807,115339.0349508052,526966.5
2011-08-22,195586.90581494634,120776.46257784218,552336.2
2011-08-23,194236.28720672836,119821.66843339195,556150.3
2011-08-24,192966.16749358684,118918.32755066887,552513.6
2011-08-25,187875.1048919377,115661.96467567445,567090.7
2011-08-26,191004.82264608637,117473.05774612376,576537.6
2011-08-29,191014.6595256391,117479.10768928085,576567.3
2011-08-30,188487.3454679843,115924.74217052333,568938.75
2011-08-31,186626.13308060204,114780.04693596435,563320.8
2011-09-01,183207.3731785782,112677.41845869953,553001.5
2011-09-02,180420.4339859751,110850.69914238666,561413.7
2011-09-06,182411.1311716159,111962.9370365586,567608.2
2011-09-07,182510.92235098212,112024.18830702887,567918.7
2011-09-08,179346.6842570206,110081.99657669206,558072.5
2011-09-09,178177.9523967048,109254.55346926271,561709.25
2011-09-12,180372.73832709147,110491.0903201707,568628.4
2011-09-13,178178.02710389197,109036.18300465865,575547.25
2011-09-14,179853.2438668895,109952.29702963203,580958.5
2011-09-15,176402.29454910776,107732.62574024567,592105.7
2011-09-16,171500.09635271507,104738.74924364797,608560.2
2011-09-19,170741.81306502168,104275.64954391353,611250.94
2011-09-20,170200.87976083707,103841.01444321219,609314.4
2011-09-21,165938.98938185102,101240.79862163975,594056.94
2011-09-22,166963.14016892028,101865.64178826453,597723.3
2011-09-23,167429.79601942725,102048.48687758762,596052.7
2011-09-26,165806.10757807072,100956.80003158646,590272.3
2011-09-27,166740.5007092548,101424.78090142584,586945.9
2011-09-28,164035.69529628832,99678.079206852,577424.6
2011-09-29,167920.54142138947,101939.07024338139,563749.5
2011-09-30,164961.29651220597,100040.67034642106,553814.6
2011-10-03,164036.44054798383,99479.79205199142,550709.6
2011-10-04,166568.641055587,101015.4433931739,559210.8
2011-10-05,166181.10838554,100780.4244589612,557909.75
2011-10-06,169514.69662357352,102701.29644050857,546718.1
