date,gross_value,net_value,benchmark_value
2014-07-30,52068.63053316616,45688.32368993255,767617.7
2014-07-31,49743.84844487868,43602.723898039505,801890.56
2014-08-01,48624.309847299664,42621.3978870951,819938.0
2014-08-04,48630.4251565139,42626.75823108848,819834.9
2014-08-05,46501.60747725807,40760.75364158203,855723.56
2014-08-06,47147.9573723359,41286.5476861249,867617.8
2014-08-07,47943.75192638027,41942.12292493028,852973.56
2014-08-08,45781.615892545444,40050.64443883324,891440.4
2014-08-11,45894.60652707786,40109.440190275185,893640.44
2014-08-12,45956.395280327364,40163.440267635706,894843.56
2014-08-13,46145.297234066275,40328.53050783302,898521.8
2014-08-14,46256.520011932436,40425.7332881638,900687.5
2014-08-15,45891.070818459964,40106.35016937575,893571.7
2014-08-18,45329.65841191014,39615.70564605245,882640.06
2014-08-19,45515.029714801494,39738.09457992602,879030.6
2014-08-20,45758.88264047076,39950.99679452538,874321.06
2014-08-21,45319.8925066153,39567.724904599985,882708.94
2014-08-22,44301.533113757316,38678.6194349712,902543.8
2014-08-25,44164.85992488248,38520.614690955415,899759.4
2014-08-26,43910.07071252561,38259.86678757149,904950.1
2014-08-27,44011.82320536935,38310.26623647923,907047.2
2014-08-28,44985.930830554986,39158.182086038796,927122.8
2014-08-29,47391.18764063245,41251.847425263615,976693.1
2014-09-02,46902.463571161825,40826.4356187536,966620.94
2014-09-03,46093.48782560599,40081.43303377421,983293.25
2014-09-04,47487.377359145874,41293.515100690856,953557.94
2014-09-05,48295.411123169535,41954.862082752785,969783.5
2014-09-08,47673.97706855671,41415.014104477705,957304.94
2014-09-09,48122.50596241652,41804.657083890925,966311.56
2014-09-10,48257.75131210912,41880.341849957724,963595.75
2014-09-11,48066.6568920659,41672.62080025404,959780.0
2014-09-12,52429.152652168785,45413.125749275416,872671.1
2014-09-15,53850.067483050414,46598.48177827364,896321.94
2014-09-16,53717.89334785264,46437.50806321435,898522.0
2014-09-17,53216.43420830864,46004.011673377274,906909.75
2014-09-18,52308.71932377461,45173.31536193906,891440.56
2014-09-19,50434.78775060478,43555.005775777565,859505.2
2014-09-22,50511.43964723809,43621.20162886803,860811.44
2014-09-23,50860.40717700402,43922.56668763804,866758.44
2014-09-24,49813.50459417511,43018.471516914484,848917.2
2014-09-25,49742.906595001,42957.5037524224,847714.1
2014-09-26,49472.610847682074,42724.07890103097,843107.8
2014-09-29,48952.183631136904,42274.642878129795,834238.75
2014-09-30,48460.000199998765,41849.59792122489,825850.94
2014-10-01,50715.17134772676,43797.14239886536,864283.44
2014-10-02,51479.67039082762,44457.35654316767,877312.0
2014-10-03,50388.39375109621,43470.48299997361,895909.4
2014-10-06,50591.40036265005,43645.618478592456,892299.94
2014-10-07,50647.921405388355,43694.37964846886,891303.06
2014-10-08,51091.34326535671,44076.92334535245,883499.7
2014-10-09,55087.05085568564,47524.05324864453,814403.75
2014-10-10,52222.367367632316,45005.14311623519,772052.44
2014-10-13,52796.697749465595,45500.100015612166,780543.25
2014-10-14,53410.557520187605,46029.12327187624,789618.56
2014-10-15,54189.506752976566,46654.39120902214,778102.56
2014-10-16,54460.03284839495,46840.64593701645,781987.06
2014-10-17,55175.85914486634,47456.32250479896,792265.5
2014-10-20,56341.763139314004,48459.107360851165,809006.6
2014-10-21,55326.684154989794,47586.045909801425,794431.2
2014-10-22,56329.79376665062,48448.81259755981,808834.75
2014-10-23,56341.763189760495,48410.65859164224,808662.9
2014-10-24,53091.64456201487,45569.64127038362,762014.56
2014-10-27,58145.25841302503,49907.261101326665,834548.06
2014-10-28,57026.75346354302,48947.22549256892,818494.44
2014-10-29,56892.62523925911,48783.15327678315,820419.5
2014-10-30,56167.94395304777,48161.76802494442,830869.75
2014-10-31,56374.77004742235,48290.9513701232,833929.25
2014-11-03,57225.304766451656,48971.233337466445,821347.6
2014-11-04,59131.77939213834,50602.72161223392,793984.25
2014-11-05,56507.62568825185,48357.07095347605,829219.75
2014-11-06,56746.57127252288,48561.55147149251,825713.4
2014-11-07,56337.85607411563,48211.78859244001,831660.56
2014-11-10,54207.11469206987,46388.38138075608,863114.6
2014-11-11,53779.64112266197,45976.17742183477,856308.2
2014-11-12,53218.30952149143,45450.31925284225,865246.0
2014-11-13,51742.49406927406,44189.92064069789,889240.4
2014-11-14,52682.61263845856,44992.81516119568,873083.56
2014-11-17,53454.24895369101,45606.82706057242,885871.5
2014-11-18,55520.23250181489,47323.90432754715,851633.0
2014-11-19,55737.616407862224,47461.872427747796,854967.5
2014-11-20,57066.57305167502,48546.04794413658,834582.44
2014-11-21,56140.45749842065,47758.20932608279,848126.6
2014-11-24,55828.71758189056,47493.014832622204,852836.1
2014-11-25,55749.95168910884,47426.00935808843,854039.4
2014-11-26,56629.60669592647,48174.324384760854,840563.9
2014-11-28,59612.54619912279,50711.885629335666,796287.56
2014-12-01,59558.50294431465,50615.199606857466,795565.7
2014-12-02,59010.34677059578,50149.354550703974,788243.56
2014-12-03,59272.84311409597,50322.28509516879,784737.25
2014-12-04,58086.2407235671,49264.5445616211,769027.3
2014-12-05,55658.51717902014,47205.52519225253,736885.75
2014-12-08,56315.431706949115,47762.67254128389,745582.9
2014-12-09,54484.89996238775,46210.14802638933,721347.7
2014-12-10,54235.63569811194,45998.74012148676,718047.6
2014-12-11,53747.496157286245,45584.7354990196,711584.94
2014-12-12,52978.932945598855,44932.89581859019,701409.6
2014-12-15,51361.313425513625,43560.94803993743,679993.3
2014-12-16,53441.1056649694,45324.87726281813,707528.5
2014-12-17,50211.059334060374,42540.06090834896,750292.4
2014-12-18,49974.10692302334,42339.30892001045,753833.1
2014-12-19,49219.788635149045,41700.231666193446,765211.6
2014-12-22,48859.37185124742,41353.17735232079,759608.25
2014-12-23,48574.13442264929,41070.40735920895,764042.8
2014-12-24,47359.01669956451,40043.000891349875,783155.9
2014-12-26,47797.6425138264,40413.867836980935,775902.5
2014-12-29,48534.58534450407,41036.96781840371,763939.7
2014-12-30,48573.8972567398,41029.16986284526,764558.44
2014-12-31,47896.865706121855,40457.29805387784,753901.94
2015-01-02,49910.49926369442,42117.70722817002,722207.1
2015-01-05,50193.204175747,42314.15420960361,726297.9
2015-01-06,50271.60247906529,42337.93182918805,725163.44
2015-01-07,50192.96229927139,42229.36440780687,724029.0
2015-01-08,49249.252816439446,41435.38354236208,710416.06
2015-01-09,50309.73281737896,42286.17277269783,695118.75
2015-01-12,49802.183189900024,41859.56881285969,702131.44
2015-01-13,46983.51223825399,39448.56911596577,662392.6
2015-01-14,46783.57255999179,39280.69460337179,659573.8
2015-01-15,47076.1677251456,39526.36505340191,663698.94
2015-01-16,46798.201279859735,39292.97725401448,659780.0
2015-01-20,47929.57200268606,40242.905303856096,675730.56
2015-01-21,49160.909067960325,41276.76767408931,693090.44
2015-01-22,49080.44766532264,41209.21020441729,691956.06
2015-01-23,50362.99226479569,42286.06774159025,710037.94
2015-01-26,50224.00903575056,42169.37383652108,708078.5
2015-01-27,51835.72409436073,43480.44201041007,685355.9
2015-01-28,53351.51194575057,44708.42303486754,705397.1
2015-01-29,52935.5124439258,44359.81657496462,699896.94
2015-01-30,51027.126914307475,42716.234834584524,725129.0
2015-02-02,52822.04884263496,44176.09793816619,750635.94
2015-02-03,52776.087047158646,44093.48310445644,751289.06
2015-02-04,53365.30750955759,44541.67284955669,759676.9
2015-02-05,54241.88907243788,45228.77521703754,747198.4
2015-02-06,54211.94540836051,45203.80714761944,747610.9
2015-02-09,54508.58046252576,45451.151781365814,743520.2
2015-02-10,55388.11446532758,46184.53784864197,731522.94
2015-02-11,52806.10956495023,43985.38774773006,697421.8
2015-02-12,52574.4563366903,43748.44443992398,700481.4
2015-02-13,52724.097978446924,43829.21633304807,702475.1
2015-02-17,52752.480580044044,43852.81061409207,702853.3
2015-02-18,54623.045363848636,45407.79954169529,727775.94
2015-02-19,56016.291538147576,46565.996463404656,746339.06
2015-02-20,53495.54746756474,44470.5175187485,712753.6
2015-02-23,52662.17669717048,43777.74155516198,701650.1
2015-02-24,52752.48061553969,43809.032902044215,700446.94
2015-02-25,51864.467851581656,43071.57032322829,712237.94
2015-02-26,52828.21404173064,43871.926781556045,699003.1
2015-02-27,51266.79969948828,42531.35654798683,678343.06
2015-03-02,50687.43781458147,42008.18183078976,686009.0
2015-03-03,49955.9279001349,41401.929022953875,695909.4
2015-03-04,50402.582797772055,41772.10279705923,689687.25
2015-03-05,48706.837829270335,40324.94967587157,666483.4
2015-03-06,47953.173804043116,39700.98258533015,656170.56
2015-03-09,47812.48914060759,39584.50813890664,654245.5
2015-03-10,48671.66930312309,40295.83324971323,666002.06
2015-03-11,48000.90599373618,39740.50061263546,656823.7
2015-03-12,47400.48682229516,39243.406694166435,648607.75
2015-03-13,49164.063759308585,40703.49226744618,672739.8
2015-03-16,48920.37852190828,40501.74246448494,669405.4
2015-03-17,47418.074584315604,39217.46606159931,689962.25
2015-03-18,46222.63990137692,38189.555580943794,672567.94
2015-03-19,45648.549395373826,37677.04735091509,680921.25
2015-03-20,46005.75861451357,37934.20089165458,686249.6
2015-03-23,45524.10933806839,37499.12118197812,693434.2
2015-03-24,43849.564714152846,36082.26609557512,667927.1
2015-03-25,42971.67295959848,35359.87981654512,654554.9
2015-03-26,44192.60203275177,36329.179572200905,635957.4
2015-03-27,45523.16035098267,37386.65546069127,655104.94
2015-03-30,45093.17869142368,37033.525844109165,648917.25
2015-03-31,44811.29806665938,36802.02667494219,644860.8
2015-04-01,45625.874300691314,37471.011006728855,656583.0
2015-04-02,42735.43677399466,35059.719920224496,698178.06
2015-04-06,42703.873689777596,35033.825885296974,698693.75
2015-04-07,41775.20708284969,34271.95719748306,713888.0
2015-04-08,42262.01425281437,34637.05691687284,722207.0
2015-04-09,42099.0708764383,34468.874899983086,724991.5
2015-04-10,42322.64201284002,34651.92515195886,721141.4
2015-04-13,42790.69749851264,35035.14847841307,713166.1
2015-04-14,42714.380933854394,34972.66381865129,714438.06
2015-04-15,42946.625654578165,35162.81562148572,710553.56
2015-04-16,42927.9244902813,35147.503927445614,710863.0
2015-04-17,43243.46502874764,35405.85469671061,705637.8
2015-04-20,44115.62343160375,36084.53393356497,719869.5
2015-04-21,42002.64322395197,34320.12958744123,754348.6
2015-04-22,41841.86091782962,34154.4351166709,751461.0
2015-04-23,41874.39797627925,34146.83984568624,750876.7
2015-04-24,44389.58545897588,36163.724383107605,795978.2
2015-04-27,44184.45543687395,35996.607130146294,792299.8
2015-04-28,44562.11954966947,36304.28607653228,799072.0
2015-04-29,43335.19791847295,35304.72603893585,777071.3
2015-04-30,43331.36681376099,35301.604878567865,777002.6
2015-05-01,44190.20891286611,36001.294426003515,792403.06
2015-05-04,43722.44662933563,35584.21216126652,800790.8
2015-05-05,43249.469216130165,35163.68772008116,792128.06
2015-05-06,44445.05548959991,36135.75103379753,814025.56
2015-05-07,44480.71674035963,36128.60942091502,813372.5
2015-05-08,45022.13124058928,36532.2343597068,823272.8
2015-05-11,46009.088779850055,37333.079702515635,841320.3
2015-05-12,46302.356094197625,37533.71204032158,835957.6
2015-05-13,46477.52563397061,37638.174624337975,839120.2
2015-05-14,45575.012433787524,36869.66816518445,855414.4
2015-05-15,45591.49734770592,36883.00427357907,855105.0
2015-05-18,45296.415699303594,36607.40356244725,849570.56
2015-05-19,44785.06072698945,36194.139564707686,839979.75
2015-05-20,44552.29582236177,35969.8307880943,844345.5
2015-05-21,44935.023392659845,36242.86065501989,851598.94
2015-05-22,44983.99695147109,36246.11798227546,850670.8
2015-05-26,44978.54125935404,36205.47590854112,850567.6
2015-05-27,45709.30755994085,36793.70622793075,864386.9
2015-05-28,45591.14944113929,36698.594852508395,862152.4
2015-05-29,45345.74210210368,36501.05421974309,857511.6
2015-06-01,45145.78500871847,36340.0987613267,853730.3
2015-06-02,45262.12283001931,36433.7448883114,855930.3
2015-06-03,44704.05074855882,35984.524777235754,845376.9
2015-06-04,45289.390873833894,36455.694299647555,856446.0
2015-06-05,46589.14061652043,37501.92782964634,881024.94
2015-06-08,46536.424797762986,37459.49423236677,880028.06
2015-06-09,47499.877112544425,38197.56566010697,861808.7
2015-06-10,47634.40390468926,38267.549342238744,864249.5
2015-06-11,47497.98527517527,38157.956144713426,861774.44
2015-06-12,47439.24601035647,38110.767400223674,860708.7
2015-06-15,47958.39136166256,38527.82773305895,870127.75
2015-06-16,49339.62052262777,39637.45125592141,895187.94
2015-06-17,49059.20504593806,39372.539376711655,900275.7
2015-06-18,48943.05968617107,39279.32674217006,902407.06
2015-06-19,48435.92978765332,38833.0495466324,893056.7
2015-06-22,49905.103340957416,40010.94557625715,920145.1
2015-06-23,50371.21349076347,40344.63404392559,911551.0
2015-06-24,51058.86124809512,40855.05829548255,923995.1
2015-06-25,50735.93397195656,40596.666071893065,918151.2
2015-06-26,49772.847807839236,39826.046821545926,900722.5
2015-06-29,50958.18801435448,40774.50399535268,922173.2
2015-06-30,51127.24670313019,40909.77733315254,925232.6
2015-07-01,53192.09200601902,42561.975857729376,962599.44
2015-07-02,53135.108679732046,42516.380302708814,961568.25
2015-07-06,55384.213740957,44273.499013022985,920866.94
2015-07-07,52713.00114112525,42093.889099280495,876453.0
2015-07-08,52101.01795402804,41563.09694124133,886628.3
2015-07-09,51852.55590282839,41364.88867726187,890856.56
2015-07-10,52454.817192825074,41803.972067007446,901203.8
2015-07-13,53153.11901399996,42360.48510792465,913201.06
2015-07-14,53655.33256491112,42718.36472234441,904572.75
2015-07-15,52933.511811203716,42143.678092945054,916741.9
2015-07-16,51349.556928975835,40882.592584232756,944173.94
2015-07-17,49928.68658174219,39751.34886968005,970299.75
2015-07-20,52668.698348306374,41932.843539310525,917051.1
2015-07-21,52451.52291496409,41759.93659927758,920832.56
2015-07-22,52582.71425862069,41864.38622988898,918529.3
2015-07-23,52934.97100447299,42144.83984793375,912376.0
2015-07-24,55408.10517383344,44113.85657756116,869749.6
2015-07-27,57994.44837812752,46128.89224101554,910347.8
2015-07-28,58213.44702080185,46256.95527699128,906910.25
2015-07-29,57558.09903431166,45736.20957211814,917119.9
2015-07-30,57696.1707886433,45845.92269326096,914919.9
2015-07-31,59031.5419708095,46907.02125747366,893744.06
2015-08-03,57603.37417032737,45772.185623168516,915366.6
2015-08-04,56770.51944161081,45110.39138300428,928601.4
2015-08-05,61814.36051466848,49118.27517757341,846098.7
2015-08-06,62723.50478552106,49840.68980906109,833654.6
2015-08-07,63077.84586626252,50122.25258129826,828945.06
2015-08-10,64064.0090397524,50905.86716085814,815985.3
2015-08-11,63848.096515714424,50734.30102830121,818735.44
2015-08-12,65011.55427917451,51608.06126393572,833654.7
2015-08-13,65183.11932144644,51744.25458080826,835854.6
2015-08-14,62009.077719757675,49172.86385337413,876555.94
2015-08-17,60615.642658528726,48067.87737278183,896253.4
2015-08-18,61887.3785171099,49076.357042711534,877449.7
2015-08-19,65056.305935865814,51589.299377186195,832520.1
2015-08-20,68121.34351102087,54019.85762657221,793297.1
2015-08-21,71634.12532366315,56805.47463897668,752389.5
2015-08-24,72013.78317457238,57049.73579038877,756377.1
2015-08-25,73588.0499286291,58296.87902357806,772912.0
2015-08-26,67647.72263495874,53532.620484537285,835304.6
2015-08-27,66119.32557139172,52323.13261463326,854177.06
2015-08-28,65964.98632647461,52200.997176776735,856170.94
2015-08-31,68727.4328767376,54387.04272308499,820316.7
2015-09-01,71336.78889740021,56397.553952206894,851461.44
2015-09-02,71947.37181635064,56823.87202992307,844173.6
2015-09-03,73013.81292873109,57666.14481581492,831660.8
2015-09-04,71130.60511045392,56178.79152729337,853111.44
2015-09-08,70918.5049156504,56011.27527169197,855655.4
2015-09-09,71041.02225516517,56108.039190182346,854177.2
2015-09-10,70537.8296196969,55710.61878131412,860227.5
2015-09-11,69706.2813088664,55053.86380043804,870368.5
2015-09-14,69601.66240392989,54971.23602521928,871674.75
2015-09-15,67219.11547689392,53089.5058345355,901513.2
2015-09-16,67172.97444180297,52999.97424322731,900894.4
2015-09-17,67544.63271803252,53240.21540101873,895909.8
2015-09-18,66616.80810797116,52508.882945629644,908216.5
2015-09-21,67438.80020141229,53156.79580490049,897009.9
2015-09-22,67407.788974912,53132.35205101086,897422.3
2015-09-23,67939.69594438547,53498.48086729411,904503.8
2015-09-24,66336.22566767182,52235.84313058329,883156.3
2015-09-25,64146.62511574996,50511.66256713334,854005.44
2015-09-28,63687.011181511676,50149.74385487834,847886.44
2015-09-29,63235.14660227605,49743.77755619763,853902.3
2015-09-30,61066.21220213085,47987.846695477085,824613.94
2015-10-01,63023.858080574326,49526.22949197055,851049.25
2015-10-02,63385.35018757775,49760.77570101605,846167.75
2015-10-05,64593.05529242336,50708.88662345081,830045.44
2015-10-06,62051.703617863626,48663.085333284056,797388.06
2015-10-07,63453.45589038007,49713.72470826155,779375.0
2015-10-08,61765.80662042914,48341.79251596689,758646.25
2015-10-09,60335.63650649718,47222.45172381785,741080.0
2015-10-12,61362.78258228075,48026.36063711448,753696.1
2015-10-13,60699.4768547171,47507.215990407494,745548.94
2015-10-14,61939.325132285485,48477.59898166055,760777.56
2015-10-15,63534.617983545984,49726.175180005426,780371.94
2015-10-16,63839.684577919244,49964.93942215923,784119.06
2015-10-19,59621.952766108436,46663.87808594876,732314.2
2015-10-20,58799.117298644465,46019.87546347243,722207.6
2015-10-21,59255.31791994164,46376.92667007173,727810.94
2015-10-22,58519.241735005766,45800.82730126101,718770.0
2015-10-23,60246.07876442455,47152.35822027018,739980.06
2015-10-26,58871.88383116947,46076.827113744686,723101.4
2015-10-27,59602.36295540521,46648.545871957576,732073.56
2015-10-28,59230.13102762562,46357.213829115164,727501.56
2015-10-29,57914.70968768938,45327.682621386375,711344.75
2015-10-30,59834.66314070061,46830.358560456596,734926.8
2015-11-02,58312.136741520604,45638.73394942305,716226.1
2015-11-03,64827.64688635625,50738.18066260084,796253.75
2015-11-04,64866.82666738849,50768.845215516354,796735.06
2015-11-05,64701.69587008232,50588.83465586122,798763.3
2015-11-06,62744.159010112766,49007.69075290236,774596.94
2015-11-09,65202.91338419725,50879.146670292765,744242.8
2015-11-10,64425.89975771522,50272.82728646939,753111.8
2015-11-11,62620.28115227518,48813.59389149365,732004.94
2015-11-12,60929.3517931799,47495.48516513125,712238.6
2015-11-13,63023.15958608828,49127.644609470655,736714.4
2015-11-16,62932.00301567937,49056.58648378671,735648.75
2015-11-17,65011.10819254625,50677.28498423722,759952.6
2015-11-18,65225.78404439198,50844.62852945104,762462.06
2015-11-19,65752.1817857233,51204.120058759385,756308.7
2015-11-20,65076.76441407604,50626.93868215418,748539.8
2015-11-23,64927.33670683224,50460.06337986392,750258.56
2015-11-24,61538.92109217186,47826.66309971518,789412.94
2015-11-25,61010.99663315693,47416.37210345951,796185.0
2015-11-27,61366.615919815435,47692.75140151875,791544.2
2015-11-30,63213.530400264935,49080.43897630368,815366.8
2015-12-01,61827.67544742562,48004.42931488864,797491.25
2015-12-02,62019.564058469914,48153.41604613072,799966.4
2015-12-03,62640.529513405316,48587.39449211428,791956.8
2015-12-04,62436.60695995561,48429.22109180514,794535.0
2015-12-07,61245.30707919461,47456.755025645536,779375.2
2015-12-08,60651.007754169725,46996.2541509721,771812.44
2015-12-09,59962.16369444601,46415.4977549884,780578.3
2015-12-10,57308.27301579943,44314.75917669195,746030.4
2015-12-11,57720.21735907492,44633.3033136165,751393.0
2015-12-14,57057.40289875043,44076.13557779589,760021.4
2015-12-15,53594.060454297934,41400.74652433852,806154.06
2015-12-16,53338.09866316534,41161.618471005015,802303.9
2015-12-17,54007.7074458608,41637.201579641776,792231.7
2015-12-18,53515.579985836026,41257.79628315758,799450.6
2015-12-21,52914.98013854365,40753.50648472023,790478.44
2015-12-22,52972.51134463549,40757.061761389145,789619.0
2015-12-23,52771.873402291414,40602.69088486805,792609.8
2015-12-24,53142.65138350727,40887.96754433886,787040.9
2015-12-28,55055.276973562904,42318.654122187596,815366.75
2015-12-29,55264.18162750355,42479.23026094492,818460.56
2015-12-30,54818.520564890896,42094.19029171089,825060.75
2015-12-31,51027.06136924239,39140.70040485049,767996.4
2016-01-04,51022.49368107169,39098.05602405656,768065.1
2016-01-05,50019.99371585286,38290.75169318355,752974.06
2016-01-06,49245.853615568616,37698.14053605088,741320.56
2016-01-07,48183.97779261537,36885.265114740876,725335.6
2016-01-08,47464.643392494145,36334.60821030634,714507.1
2016-01-11,47948.767610288756,36705.20962056511,721794.9
2016-01-12,50154.72619438308,38357.18539856795,688587.56
2016-01-13,48684.96577258824,37233.14630458968,708766.25
2016-01-14,48965.95518145955,37448.040566186064,704675.56
2016-01-15,48901.458130770196,37361.26665907313,703747.4
2016-01-19,47463.46267623738,36262.62188067685,683053.0
2016-01-20,47160.099307756536,35994.58621689426,687418.7
2016-01-21,47768.55561434846,36422.99126741083,696287.75
2016-01-22,46313.44915619396,35313.4888104725,675077.7
2016-01-25,45648.39296900793,34806.39087990543,665383.6
2016-01-26,44353.65337230054,33819.16636750508,646511.2
2016-01-27,44738.06498295371,34112.27593629652,652114.5
2016-01-28,45091.82012904535,34382.01029253122,657270.94
2016-01-29,46445.51438347194,35414.18707438296,677002.75
2016-02-01,43106.08073769294,32867.90613802215,628326.25
2016-02-02,40912.80754003051,31195.55976920062,596356.5
2016-02-03,41349.10603247509,31528.232507070046,602716.1
2016-02-04,44351.29849826865,33785.842569794164,558955.3
2016-02-05,40366.228210022935,30716.317933838433,508731.84
2016-02-08,40437.14540852388,30770.281737560657,509625.56
2016-02-09,39187.89070439557,29819.672617662247,493881.3
2016-02-10,41042.678807718905,31231.056925979523,517257.03
2016-02-11,40887.203341027736,31081.518212441428,519216.44
2016-02-12,42005.216996093266,31900.32514201159,533413.8
2016-02-16,45662.42891476158,34677.74798759788,579855.9
2016-02-17,45145.385988763395,34285.08634622955,573290.06
2016-02-18,45093.95199493419,34246.02545703913,572636.94
2016-02-19,48115.012006542915,36540.330868026795,611000.6
2016-02-22,47971.541291229216,36431.373867107366,609178.75
2016-02-23,48456.10204585979,36799.36733861381,615332.0
2016-02-24,50738.13805595432,38532.43041776812,644311.06
2016-02-25,51525.889099275904,39130.67787867886,654314.5
2016-02-26,51956.30901460686,39457.554781800965,659780.3
2016-02-29,53466.83894558534,40565.249875687434,640598.5
2016-03-01,52895.87598065405,40132.06071023531,647439.3
2016-03-02,50817.56490687045,38555.24768575033,672877.6
2016-03-03,49441.58685354112,37511.29418751616,691097.0
2016-03-04,48396.390057136785,36718.30417629519,705706.75
2016-03-07,49030.54588956743,37199.43772205904,696459.6
2016-03-08,50511.62650846307,38285.93301880005,717497.75
2016-03-09,49654.9227595615,37636.58346079473,705328.6
2016-03-10,49093.469960623384,37173.386551143274,713303.9
2016-03-11,47283.51703734943,35802.897162020854,739601.6
2016-03-14,47984.58287373735,36297.93861859369,750567.6
2016-03-15,48773.55659918025,36894.75780806472,762908.6
2016-03-16,47795.57863401745,36118.071600089745,778205.94
2016-03-17,46452.79339184259,35103.35821223053,800069.1
2016-03-18,45339.076778082,34261.74696810208,819250.94
2016-03-21,46115.27265072171,34848.30118305079,805225.56
2016-03-22,48410.798670607925,36582.97990262402,765143.06
2016-03-23,49535.26490538242,37396.13141993205,782915.5
2016-03-24,48989.34300848872,36946.59724826441,791543.94
2016-03-28,48961.683608719686,36888.79058961017,791097.0
2016-03-29,48272.353393955294,36369.43430801764,779959.2
2016-03-30,47659.61609162938,35871.41534767253,789859.44
2016-03-31,46037.56895006394,34650.567772720744,816741.56
2016-04-01,47858.99840511341,35986.8315736863,849055.1
2016-04-04,46215.83464417555,34715.29323699508,878206.06
2016-04-05,44415.82705513584,33363.20705780053,912410.25
2016-04-06,45791.376354858236,34396.45892200384,884153.06
2016-04-07,47060.789501379055,35349.98599686151,859642.9
2016-04-08,47032.56028547803,35293.43147100511,859127.25
2016-04-11,47427.75852726684,35554.696465853536,851908.3
2016-04-12,48711.91465382936,36481.82233267948,874974.56
2016-04-13,48200.931874180475,36099.131914643454,865796.2
2016-04-14,47693.776414316504,35683.20875993501,874905.75
2016-04-15,47811.83444536408,35771.53662332461,872740.06
2016-04-18,46585.84159875208,34818.51000704876,850361.25
2016-04-19,46096.195576303326,34417.72741122814,859299.0
2016-04-20,46405.99783355882,34649.04128666397,853523.8
2016-04-21,45385.509831841664,33887.09385411738,872293.2
2016-04-22,45730.71109760423,34144.83840154669,865658.56
2016-04-25,46079.38532868877,34371.03120035693,872258.75
2016-04-26,46491.617802968474,34644.148108377114,864455.44
2016-04-27,45796.4688445493,34091.49997135785,851530.0
2016-04-28,44511.557759873125,33134.99508546535,827638.6
2016-04-29,44703.83422992348,33278.12824482453,831213.75
2016-05-02,42951.17528675913,31973.425637435645,798625.2
2016-05-03,41146.75121243097,30630.188378530747,765074.1
2016-05-04,43185.96838375035,32117.578550490573,727157.4
2016-05-05,42491.8249634129,31601.341294215857,738845.2
2016-05-06,43680.0052405606,32484.99574985598,718185.2
2016-05-09,43631.91842616944,32416.748396649487,717394.56
2016-05-10,43688.36764792256,32458.687882346265,718322.7
2016-05-11,44039.61255135986,32687.189933093814,712547.56
2016-05-12,43969.50135934184,32635.15183109516,713681.94
2016-05-13,44113.5164854725,32709.40794166066,716019.56
2016-05-16,43344.72380714484,32139.36149464338,703541.0
2016-05-17,44723.46976152822,33161.677724742425,725919.8
2016-05-18,45579.09566926722,33796.10950645961,739807.7
2016-05-19,44505.32482111786,32966.13092259641,757236.4
2016-05-20,43685.04492278949,32325.564361160024,743279.7
2016-05-23,43343.59932011999,32040.579750105975,749089.25
2016-05-24,43675.77381311426,32254.090151369892,754830.06
2016-05-25,42573.83494361579,31408.066034150783,773874.4
2016-05-26,42967.19785096609,31698.262305776454,766724.1
2016-05-27,42930.595489580235,31671.259584857948,767377.25
2016-05-31,43636.39456704001,32191.94991169973,754761.25
2016-06-01,43755.64129561797,32279.921999027385,752698.7
2016-06-02,43749.64671183373,32275.499604765933,752801.8
2016-06-03,44087.27481006302,32492.303043391996,758611.4
2016-06-06,46416.700157993975,34209.088547781015,798693.9
2016-06-07,47051.997693704005,34677.30256513504,809625.44
2016-06-08,48282.63702270432,35549.60593187333,788449.75
2016-06-09,46057.545003817264,33875.76253522752,752114.3
2016-06-10,45863.8745228016,33733.316053887145,748951.7
2016-06-13,46476.46020355365,34150.145334079265,738948.2
2016-06-14,47068.8754265497,34551.29223750557,748367.25
2016-06-15,47118.60626390871,34587.79756462962,749157.94
2016-06-16,46586.728483509905,34197.36833812574,740701.44
2016-06-17,45672.16236493658,33491.82624470154,755242.56
2016-06-20,45653.45414180434,33444.615502468456,754933.2
2016-06-21,40882.51225347367,29949.538951541486,676040.06
2016-06-22,40828.460325236054,29909.941817194125,675146.25
2016-06-23,41504.08262541951,30374.97641964611,663974.06
2016-06-24,42664.43374812046,31193.81038270956,682537.1
2016-06-27,41968.220621176224,30653.585082630623,693675.0
2016-06-28,43715.248199769085,31898.960305285367,722550.9
2016-06-29,44149.926950267356,32216.144829649307,729735.5
2016-06-30,43272.25384704465,31543.491751858004,744242.1
2016-07-01,43775.93156420057,31910.649745820163,735579.4
2016-07-05,43681.82593649795,31842.05105203052,737160.7
2016-07-06,43376.27197328621,31619.316203219878,742317.1
2016-07-07,43207.54033336518,31496.31856341726,745204.6
2016-07-08,41613.01764583685,30333.98453247019,772705.56
2016-07-11,41637.08250880635,30351.526715719323,772258.7
2016-07-12,41244.15412094279,30034.748385226394,764970.94
2016-07-13,41429.49329764807,30139.681019659714,761533.4
2016-07-14,41640.82396443424,30293.422675171798,757648.8
2016-07-15,40535.56511762053,29489.35421003772,777758.8
2016-07-18,40358.194064351774,29330.828593442482,774355.6
2016-07-19,40913.599246885475,29734.476342963433,785012.2
2016-07-20,42321.8187524641,30728.183224630913,757992.6
2016-07-21,41982.092511728995,30481.521562177764,764077.1
